Istar[1],Istar[2],Istar[3],Istar[4],Istar[5],Istar[6],Istar[7],Istar[8],Istar[9],Istar[10],Istar[11],Istar[12],Istar[13],Istar[14],Istar[15],Istar[16],Istar[17],Istar[18],Istar[19],Istar[20],Istar[21],Istar[22],Istar[23],Istar[24],Istar[25],Istar[26],Istar[27],Istar[28],Istar[29],Istar[30],Istar[31],Istar[32],Istar[33],Istar[34],Istar[35],Istar[36],Istar[37],Istar[38],Istar[39],Istar[40],Istar[41],Istar[42],Istar[43],Istar[44],Istar[45],Istar[46],Istar[47],Istar[48],Istar[49],Istar[50],Rstar[1],Rstar[2],Rstar[3],Rstar[4],Rstar[5],Rstar[6],Rstar[7],Rstar[8],Rstar[9],Rstar[10],Rstar[11],Rstar[12],Rstar[13],Rstar[14],Rstar[15],Rstar[16],Rstar[17],Rstar[18],Rstar[19],Rstar[20],Rstar[21],Rstar[22],Rstar[23],Rstar[24],Rstar[25],Rstar[26],Rstar[27],Rstar[28],Rstar[29],Rstar[30],Rstar[31],Rstar[32],Rstar[33],Rstar[34],Rstar[35],Rstar[36],Rstar[37],Rstar[38],Rstar[39],Rstar[40],Rstar[41],Rstar[42],Rstar[43],Rstar[44],Rstar[45],Rstar[46],Rstar[47],Rstar[48],Rstar[49],Rstar[50],alarm[1],alarm[2],alarm[3],alarm[4],alarm[5],alarm[6],alarm[7],alarm[8],alarm[9],alarm[10],alarm[11],alarm[12],alarm[13],alarm[14],alarm[15],alarm[16],alarm[17],alarm[18],alarm[19],alarm[20],alarm[21],alarm[22],alarm[23],alarm[24],alarm[25],alarm[26],alarm[27],alarm[28],alarm[29],alarm[30],alarm[31],alarm[32],alarm[33],alarm[34],alarm[35],alarm[36],alarm[37],alarm[38],alarm[39],alarm[40],alarm[41],alarm[42],alarm[43],alarm[44],alarm[45],alarm[46],alarm[47],alarm[48],alarm[49],alarm[50]
9.0,25.0,26.0,44.0,65.0,89.0,135.0,183.0,239.0,337.0,452.0,657.0,752.0,869.0,1025.0,1100.0,1126.0,1190.0,1182.0,1178.0,1152.0,1097.0,1021.0,1039.0,949.0,921.0,864.0,829.0,825.0,784.0,787.0,735.0,725.0,698.0,766.0,702.0,694.0,639.0,648.0,662.0,653.0,630.0,618.0,630.0,625.0,632.0,631.0,667.0,612.0,598.0,2.0,4.0,10.0,14.0,28.0,36.0,55.0,68.0,105.0,146.0,176.0,298.0,385.0,486.0,603.0,709.0,783.0,908.0,951.0,1029.0,1107.0,1094.0,1155.0,1107.0,1036.0,1075.0,1011.0,944.0,932.0,874.0,860.0,846.0,770.0,808.0,782.0,762.0,761.0,746.0,678.0,693.0,675.0,657.0,668.0,682.0,582.0,641.0,655.0,620.0,670.0,633.0,0.0,0.002043373214701494,0.007020801955697209,0.01066269589107638,0.01744520542920991,0.026979502227029828,0.0391349003765733,0.05792020387620511,0.08146999975715719,0.10991424745226841,0.1497405041098987,0.1992204362737311,0.26900394821762375,0.3309444300192034,0.39127480529432757,0.4540499185662299,0.5066634121065567,0.5477408454238875,0.5853268636878899,0.6133952303394001,0.6359107365761927,0.6528115484595811,0.6636634242048012,0.6687848851228004,0.6767721977840262,0.678079891125231,0.6794060525928434,0.6781228996612247,0.6764103754454669,0.6763483913932274,0.674392757919331,0.6743449270310891,0.6712691839256777,0.6692655540197379,0.6664708515334041,0.670276249417044,0.6683694120694468,0.6671627603838264,0.6626300390764426,0.6607011493531589,0.6606861355225693,0.6601736292762723,0.6583219968552484,0.6564263178283871,0.6563052061756438,0.6559854591330758,0.6565362360119263,0.6570491991890048,0.6604673401308858,0.6587581967879022
8.0,15.0,22.0,28.0,58.0,78.0,95.0,122.0,223.0,341.0,434.0,597.0,751.0,843.0,978.0,1087.0,1159.0,1168.0,1180.0,1139.0,1103.0,1061.0,1010.0,980.0,989.0,962.0,876.0,901.0,847.0,857.0,815.0,787.0,749.0,722.0,718.0,731.0,736.0,666.0,681.0,650.0,619.0,639.0,668.0,593.0,594.0,602.0,598.0,607.0,546.0,603.0,3.0,2.0,4.0,13.0,24.0,37.0,32.0,60.0,67.0,118.0,188.0,257.0,303.0,468.0,586.0,648.0,833.0,882.0,950.0,1036.0,1110.0,1049.0,1085.0,1034.0,980.0,1002.0,1034.0,982.0,921.0,981.0,913.0,893.0,813.0,835.0,818.0,774.0,775.0,783.0,696.0,702.0,682.0,676.0,640.0,687.0,639.0,629.0,620.0,593.0,669.0,562.0,0.0,0.001816537186474343,0.004610597515951498,0.008148584281960414,0.012055850350379482,0.021657038480644264,0.03280510845946427,0.044619201425026844,0.059244381540451085,0.0912238649188456,0.1369004970943024,0.1859408858334627,0.24907135374482348,0.3170532343251601,0.3773138513196228,0.43803226792221217,0.4939050148667411,0.5416953388147046,0.5778937140576723,0.6073035820015016,0.6275698091161672,0.6424211179570647,0.6529319603123972,0.659538192705618,0.6648091141295804,0.671686470916262,0.6765415194876387,0.6756161325970361,0.6788447101877407,0.6785571158571675,0.6805817920877884,0.6800799433564455,0.6788758798756662,0.6762608180940729,0.6733267602683013,0.6716944284530696,0.672064444273059,0.6731316384244344,0.6691000156963298,0.6680935888430555,0.6653574127250725,0.6614522042217287,0.6605896550757822,0.6623315636194462,0.6578313155076926,0.6552052151550598,0.6541344373138308,0.6531263539000947,0.6532418681391732,0.648551636982565
9.0,10.0,15.0,21.0,22.0,34.0,44.0,83.0,122.0,171.0,216.0,325.0,422.0,588.0,752.0,892.0,1033.0,1108.0,1172.0,1212.0,1060.0,1194.0,1124.0,1101.0,1016.0,980.0,990.0,948.0,905.0,870.0,873.0,821.0,791.0,768.0,725.0,703.0,718.0,706.0,688.0,684.0,636.0,624.0,633.0,644.0,602.0,599.0,625.0,592.0,604.0,568.0,2.0,4.0,6.0,10.0,15.0,15.0,14.0,21.0,48.0,82.0,80.0,120.0,177.0,253.0,349.0,454.0,582.0,719.0,774.0,937.0,994.0,1066.0,1047.0,1092.0,1082.0,1063.0,1101.0,1008.0,1013.0,963.0,902.0,939.0,958.0,853.0,810.0,795.0,760.0,764.0,811.0,734.0,712.0,626.0,685.0,727.0,613.0,663.0,620.0,623.0,644.0,548.0,0.0,0.002043373214701494,0.0036297890584885417,0.005929398820687326,0.008959797835164984,0.011411946594204081,0.01602340858365492,0.021621564196617094,0.03437941799394373,0.051806687976098775,0.07464244827051958,0.10032469999331284,0.140685245459653,0.18719489283355495,0.2491212497159131,0.3177991275692703,0.385042428969942,0.4499265146473911,0.5040086269909196,0.5500142642980279,0.5881274434465271,0.6039250806753165,0.6311960734807027,0.6469429063853351,0.6595613817149615,0.6649895596139803,0.6691926751257765,0.6754428142614946,0.6787660625560175,0.6799807055410482,0.6801181953731632,0.6820179768954214,0.6808376952473416,0.6791254748665057,0.6773153088726245,0.6737564191368419,0.6704220331573514,0.6698233530697002,0.6688993095346408,0.6673539481652095,0.6664360142950676,0.662504000179098,0.6592800643372203,0.6579834369640336,0.6580697698736006,0.6549762537506079,0.6528910793714706,0.6536445898626133,0.6515966171179142,0.6513822000902427
10.0,13.0,21.0,38.0,55.0,95.0,118.0,192.0,268.0,406.0,552.0,692.0,872.0,967.0,1008.0,1145.0,1101.0,1172.0,1130.0,1111.0,1082.0,1143.0,1045.0,1037.0,967.0,923.0,889.0,839.0,846.0,860.0,805.0,793.0,738.0,746.0,719.0,709.0,692.0,639.0,657.0,630.0,643.0,588.0,661.0,639.0,595.0,640.0,631.0,631.0,564.0,564.0,3.0,5.0,7.0,14.0,18.0,26.0,46.0,68.0,100.0,153.0,226.0,301.0,427.0,545.0,686.0,780.0,851.0,942.0,943.0,998.0,1066.0,1056.0,1116.0,1088.0,1070.0,1050.0,1030.0,962.0,976.0,874.0,864.0,891.0,829.0,815.0,791.0,788.0,770.0,747.0,715.0,671.0,672.0,662.0,676.0,639.0,639.0,602.0,622.0,656.0,644.0,646.0,0.0,0.0022701579214413625,0.004459766496897388,0.007847967079308904,0.014104574529833602,0.022331335714018352,0.0370837663036071,0.052498075238714303,0.07947562868379932,0.11398035833014952,0.1651373995577572,0.22666816038783777,0.2921279864234845,0.36430469425485,0.4264498973268165,0.47569912767985056,0.5275639667750829,0.560693869868059,0.5941141101010797,0.6164773798272083,0.6340843701553854,0.6474160041705601,0.6646130812730432,0.6716371428407282,0.6789637684140247,0.6814266796753284,0.682353361389918,0.682556263281845,0.680765763357132,0.6815236805422096,0.6841796084110298,0.6830489558546158,0.6825359840293321,0.679076214546714,0.6781373983781339,0.6760684243487487,0.6744789281589079,0.6725853326684992,0.6677122379963474,0.6661349136059135,0.6631242267886039,0.6622761795133149,0.6575275565476529,0.6601989185781356,0.6602293141455486,0.6570843020196269,0.658757801940893,0.6592546573795055,0.6598448718600025,0.6552783786103975
15.0,14.0,20.0,30.0,52.0,62.0,85.0,137.0,187.0,284.0,403.0,535.0,687.0,904.0,1008.0,1061.0,1126.0,1139.0,1147.0,1176.0,1153.0,1071.0,1058.0,1015.0,982.0,921.0,930.0,929.0,847.0,817.0,758.0,770.0,790.0,767.0,705.0,718.0,675.0,638.0,604.0,655.0,655.0,636.0,609.0,590.0,627.0,611.0,622.0,580.0,607.0,569.0,3.0,7.0,14.0,18.0,13.0,26.0,32.0,39.0,68.0,115.0,157.0,218.0,302.0,409.0,567.0,650.0,751.0,911.0,963.0,1011.0,1092.0,1123.0,1112.0,1116.0,1022.0,997.0,978.0,998.0,990.0,965.0,882.0,884.0,798.0,814.0,835.0,788.0,755.0,713.0,722.0,667.0,666.0,662.0,657.0,621.0,649.0,644.0,633.0,600.0,591.0,623.0,0.0,0.003403312037823958,0.005439761531515375,0.008336423980961905,0.012721776211925162,0.0208264985423805,0.028810317086613413,0.039814353352943144,0.059101963505740596,0.08330674471515909,0.12037083346070498,0.16922161272258074,0.2269117137238843,0.2920869627240513,0.3692785830047278,0.4350068918647697,0.48757098732399795,0.533344857575733,0.5689636582267433,0.5977308590015373,0.6236249822207884,0.6428123354959405,0.6530143249186319,0.6626635550469306,0.6690287320094794,0.6736988040914884,0.674817924392487,0.6784571680420024,0.6825918022782873,0.6810700687207251,0.6794861138005577,0.6753241360695912,0.6744414825847593,0.6760485033883702,0.6761053243300115,0.6723095173998732,0.6714513539196159,0.6680849991655986,0.6634538848320972,0.657988807759617,0.6584258613413341,0.6586825161766747,0.6575536937400361,0.654941208921181,0.6519069183796891,0.6529336821377669,0.6523818413111022,0.6530872580941844,0.6504091177232425,0.6510269435646752
8.0,13.0,12.0,23.0,33.0,49.0,69.0,111.0,121.0,178.0,265.0,415.0,539.0,700.0,853.0,954.0,1037.0,1118.0,1151.0,1210.0,1170.0,1158.0,1102.0,1075.0,1014.0,951.0,931.0,870.0,888.0,853.0,837.0,772.0,790.0,784.0,757.0,764.0,709.0,699.0,708.0,653.0,647.0,632.0,645.0,577.0,627.0,654.0,609.0,569.0,589.0,625.0,3.0,3.0,7.0,10.0,11.0,18.0,28.0,45.0,64.0,77.0,101.0,150.0,230.0,311.0,406.0,579.0,656.0,742.0,901.0,886.0,1002.0,1067.0,1115.0,1035.0,1122.0,1088.0,1012.0,970.0,1004.0,959.0,885.0,951.0,852.0,864.0,813.0,778.0,806.0,809.0,709.0,760.0,700.0,750.0,655.0,627.0,611.0,635.0,667.0,669.0,601.0,653.0,0.0,0.001816537186474343,0.004158036190988312,0.005590444727676336,0.009207536863753862,0.014037347903827602,0.021120022025401197,0.030676523248926557,0.04678936171645831,0.060415672184191194,0.08275438871339535,0.11653449270735083,0.16925004543771716,0.22756681913019727,0.29457526311186955,0.3634494901411368,0.424634526133403,0.47828122574697274,0.5262995441222728,0.5651158491060849,0.6004079319931308,0.6241941072099411,0.6433507443268871,0.6556526791172206,0.665572802538599,0.6709033387154681,0.6727694291000537,0.6751033741663902,0.6742367833264715,0.6768373844295175,0.6774490003681265,0.6780962747557608,0.6749683306807441,0.6753296258599524,0.6759346923908525,0.6751480978148092,0.6759305630551393,0.6730427237620059,0.6710465465134533,0.6708610192418276,0.6669729603762122,0.6643309708609959,0.6616270027090054,0.6609947428696124,0.6553837503247495,0.655740447112358,0.6580299529878357,0.6561579485949611,0.6520546136684245,0.6510702435992946
9.0,17.0,28.0,31.0,48.0,70.0,91.0,145.0,229.0,349.0,473.0,628.0,779.0,935.0,1073.0,1120.0,1097.0,1136.0,1250.0,1119.0,1271.0,1076.0,1033.0,976.0,996.0,946.0,909.0,870.0,866.0,822.0,803.0,789.0,728.0,714.0,718.0,739.0,648.0,680.0,661.0,613.0,619.0,606.0,593.0,619.0,551.0,561.0,537.0,523.0,566.0,575.0,2.0,6.0,9.0,15.0,25.0,25.0,34.0,48.0,68.0,129.0,186.0,261.0,359.0,490.0,594.0,775.0,797.0,943.0,964.0,1023.0,1095.0,1162.0,1125.0,1029.0,1071.0,1049.0,992.0,1021.0,939.0,937.0,913.0,874.0,823.0,827.0,805.0,747.0,770.0,729.0,719.0,737.0,651.0,654.0,630.0,676.0,637.0,580.0,579.0,585.0,571.0,540.0,0.0,0.002043373214701494,0.005213694112584433,0.009912879831409982,0.013940234720016598,0.02079682342252631,0.030645046883926774,0.042377091931544486,0.06261099568078554,0.09448306662687622,0.14063000225789302,0.1956622723442316,0.260581951713199,0.3289448926095103,0.39815060703513017,0.46336478499234324,0.5143566598470088,0.5497318945967283,0.5818322902621204,0.6174710791232325,0.633525020376077,0.6608203785512383,0.667226640443605,0.6724341356992918,0.6749013593636166,0.6807130182112742,0.6831234291423265,0.6841448032917228,0.6838116023217858,0.6848351854652404,0.6836234894792934,0.6826222924981015,0.6819080558097133,0.6778116788144608,0.6747791583559475,0.6735419378322718,0.6746737321706914,0.6690204839657639,0.6681586840398879,0.6663207268881435,0.6616664554057093,0.6592248103479131,0.6566067641603752,0.6538724918720946,0.6541202345859953,0.6488659837154978,0.6462579631543699,0.6424367702623246,0.6386125735350421,0.6394198378127117
4.0,4.0,9.0,20.0,14.0,34.0,47.0,62.0,98.0,137.0,198.0,281.0,402.0,515.0,722.0,822.0,925.0,998.0,1057.0,1115.0,1135.0,1130.0,1104.0,1082.0,1058.0,1033.0,1025.0,1020.0,880.0,854.0,868.0,881.0,872.0,820.0,767.0,791.0,748.0,733.0,691.0,712.0,706.0,686.0,673.0,653.0,651.0,591.0,591.0,638.0,603.0,560.0,4.0,4.0,1.0,8.0,11.0,11.0,16.0,27.0,31.0,54.0,85.0,114.0,175.0,210.0,315.0,409.0,568.0,650.0,742.0,847.0,911.0,951.0,998.0,1012.0,1026.0,1069.0,1062.0,1081.0,1056.0,959.0,969.0,953.0,916.0,893.0,877.0,812.0,835.0,800.0,795.0,771.0,745.0,726.0,736.0,711.0,675.0,665.0,649.0,624.0,664.0,682.0,0.0,0.0009086796276764897,0.0015140092954841755,0.0031012629494076016,0.00670479418270431,0.007870516515757875,0.013411814872847927,0.020205253919486132,0.028466161531789824,0.04243064737897051,0.06080725339947224,0.08684378044174235,0.12220170971506394,0.17045842089660856,0.2243970663033764,0.2963778334639213,0.359993642562089,0.4188021795793625,0.4699522348545411,0.5142402656157183,0.5535624718390604,0.5854696563400933,0.6103096107089058,0.6287343509352066,0.643184482592832,0.6545434544497137,0.6634739013071935,0.6717747812764552,0.679532951372434,0.6768743653957928,0.6755241802149223,0.6773236620567475,0.6808014904481716,0.6837166882837159,0.6831799727645268,0.6802103446322381,0.6809830713939435,0.6790854889550173,0.6774765352377747,0.6738882869891125,0.6735621739797204,0.6732295483141049,0.6719082409018913,0.670453141660965,0.6683108345243518,0.6670160194017933,0.661762096752371,0.6584269770153975,0.6598279100275389,0.6579804905127554
6.0,7.0,12.0,13.0,27.0,46.0,73.0,117.0,161.0,264.0,390.0,513.0,621.0,847.0,979.0,1078.0,1200.0,1255.0,1187.0,1233.0,1091.0,1173.0,1056.0,983.0,1028.0,974.0,930.0,914.0,847.0,804.0,846.0,781.0,748.0,713.0,673.0,668.0,639.0,627.0,663.0,596.0,632.0,612.0,593.0,584.0,621.0,593.0,654.0,571.0,608.0,610.0,4.0,6.0,4.0,4.0,7.0,18.0,25.0,30.0,52.0,97.0,133.0,186.0,277.0,406.0,514.0,691.0,770.0,874.0,987.0,1036.0,1080.0,1108.0,1098.0,1114.0,1086.0,1034.0,1039.0,1051.0,999.0,913.0,929.0,844.0,901.0,840.0,799.0,757.0,716.0,698.0,665.0,685.0,635.0,685.0,624.0,608.0,598.0,588.0,630.0,666.0,620.0,618.0,0.0,0.0013627111193802444,0.0024968913183045505,0.004459766496897388,0.006095067843846391,0.010505281429057822,0.017872621088897533,0.029085694258109807,0.04667860547382674,0.06854205364054278,0.10551040916234755,0.155829892156512,0.2130474380475892,0.2711780044875447,0.3469207943268918,0.416019381632037,0.47609357126447605,0.5322894941790253,0.5778840560337706,0.6057865492907186,0.6331209056070033,0.6438666732197231,0.6620221414490025,0.6685176051620306,0.670970727446365,0.6789054061229675,0.6825315177415259,0.6840542963101575,0.6859054108821077,0.6840045904010458,0.6811274543016135,0.683427750057533,0.6811431969537015,0.6782006956431346,0.6744011160050232,0.6694262916578723,0.6661039410254654,0.6618644499714401,0.658262235577161,0.6587418615978509,0.6538484861634253,0.653635522291621,0.6519120270265018,0.6493858507499674,0.6470845580347044,0.6485763825416995,0.64734409434688,0.6516162893686813,0.6479715863568365,0.6489264325707704
13.0,16.0,23.0,30.0,43.0,73.0,111.0,161.0,191.0,302.0,404.0,555.0,710.0,819.0,935.0,1114.0,1150.0,1185.0,1198.0,1243.0,1080.0,1086.0,1031.0,1005.0,960.0,930.0,915.0,858.0,876.0,812.0,785.0,760.0,750.0,730.0,678.0,712.0,673.0,617.0,656.0,646.0,670.0,685.0,676.0,634.0,653.0,566.0,604.0,566.0,580.0,556.0,1.0,7.0,14.0,11.0,17.0,24.0,40.0,62.0,93.0,124.0,161.0,215.0,334.0,425.0,534.0,637.0,791.0,872.0,982.0,1065.0,1120.0,1098.0,1056.0,1066.0,1086.0,989.0,989.0,1001.0,927.0,919.0,921.0,848.0,820.0,828.0,763.0,736.0,746.0,706.0,695.0,629.0,718.0,724.0,658.0,691.0,689.0,645.0,637.0,623.0,615.0,629.0,0.0,0.0029502042285523,0.005590444727676336,0.009087428672092557,0.013215320273415987,0.019185605579829845,0.030199022374394646,0.04631941947305318,0.06849768358860053,0.09061279896585939,0.1292996776297446,0.17576992487012533,0.2353120636224243,0.3016721243386191,0.3636081716348709,0.4230113896339932,0.48684223239961166,0.5351245390984507,0.5744179383637567,0.6057889318061269,0.6345967247857768,0.644469384461728,0.6561575306861269,0.6632307870736499,0.669207231756062,0.6725834393520044,0.6750575478025043,0.6776928846052881,0.6770709587174051,0.6796234781708655,0.6779540542049924,0.676151426885883,0.6741118088331564,0.6728394149770204,0.6711831940002158,0.6667673912353974,0.6669346759520989,0.6643865195680361,0.6587752686513166,0.65835846984413,0.6573670485417009,0.6587891086347705,0.6611192236677264,0.6623217652079196,0.6603416266777089,0.6609561809779501,0.6548669532791587,0.6541144305738604,0.650582903147287,0.6494265127275721
